Wall Time,Step,Value
1721772341.0866687,0,0.0
1721772343.2969818,1,0.0
1721772345.5063834,2,0.0
1721772347.7244494,3,0.0
1721772349.920696,4,0.0
1721772352.158103,5,0.0
1721772354.3945594,6,0.0
1721772356.6582594,7,0.0
1721772358.9104023,8,0.0
1721772361.1740196,9,0.0
1721772363.7677457,10,0.0
1721772366.4560778,11,0.0
1721772369.0707476,12,0.0
1721772371.6577907,13,0.0
1721772374.23861,14,0.0
1721772376.8700354,15,0.0
1721772379.4668946,16,0.0
1721772382.0402255,17,0.0
1721772384.662725,18,0.0
1721772387.251013,19,0.0
1721772389.901591,20,0.009345794096589088
1721772392.5211585,21,0.0
1721772395.1217864,22,0.0
1721772397.719289,23,0.0
1721772400.3135042,24,0.0
1721772402.7729683,25,0.0
1721772405.5259094,26,0.0
1721772408.315286,27,0.0
1721772411.046312,28,0.0
1721772413.6547556,29,0.0
1721772416.4184515,30,0.03896103799343109
1721772419.1411803,31,0.0
1721772421.8574746,32,0.0
1721772424.5073385,33,0.057692307978868484
1721772427.1532955,34,0.01886792480945587
1721772429.7867272,35,0.09433962404727936
1721772432.460098,36,0.08510638028383255
1721772435.1694782,37,0.13636364042758942
1721772437.9434628,38,0.20000000298023224
1721772440.6117866,39,0.22499999403953552
1721772443.3856127,40,0.18918919563293457
1721772446.1191766,41,0.38461539149284363
1721772448.8385575,42,0.5263158082962036
1721772451.5409284,43,0.6571428775787354
1721772454.2581773,44,0.6111111044883728
1721772456.9928303,45,0.8571428656578064
1721772459.804379,46,0.8235294222831726
1721772462.5792458,47,0.8888888955116272
1721772465.3876727,48,0.8611111044883728
1721772468.1424966,49,0.7647058963775635
1721772470.9684713,50,0.9142857193946838
1721772473.6742105,51,0.9428571462631226
1721772476.3613179,52,0.8888888955116272
1721772479.0710444,53,0.970588207244873
1721772481.7773368,54,0.970588207244873
1721772484.4852664,55,0.9714285731315613
1721772487.1978831,56,0.9142857193946838
1721772489.8943932,57,0.9428571462631226
1721772492.5969355,58,0.4117647111415863
1721772495.318246,59,0.9411764740943909
1721772498.0451143,60,0.7428571581840515
1721772500.7259393,61,0.9117646813392639
1721772503.4009025,62,0.9428571462631226
1721772506.0379603,63,0.9411764740943909
1721772508.6587617,64,0.9411764740943909
1721772511.3158796,65,0.970588207244873
1721772513.9735477,66,0.9411764740943909
1721772516.624494,67,1.0
1721772519.2737598,68,0.8285714387893677
1721772521.953891,69,0.9411764740943909
1721772524.732424,70,0.9411764740943909
1721772527.4593384,71,0.9411764740943909
1721772530.1605408,72,0.9714285731315613
1721772532.8640034,73,1.0
1721772535.5735683,74,1.0
1721772538.3147082,75,0.8857142925262451
1721772541.106563,76,0.970588207244873
