Wall Time,Step,Value
1721406627.804913,0,0.0
1721406629.8603468,1,0.0
1721406631.576165,2,0.0
1721406638.6218865,3,0.0
1721406643.656246,4,0.0
1721406650.6185186,5,0.0
1721406658.384932,6,0.0
1721406665.5153642,7,0.0
1721406673.0410604,8,0.0
1721406682.0399058,9,0.0
1721406689.9117,10,0.0
1721406697.6916995,11,0.0
1721406704.7000086,12,0.0
1721406712.0933096,13,0.0
1721406719.927628,14,0.0
1721406725.6263144,15,0.0
1721406734.422826,16,0.0
1721406744.886306,17,0.0
1721406759.62723,18,0.0
1721406769.1036298,19,0.0
1721406778.29163,20,0.0
1721406786.3843164,21,0.009433962404727936
1721406792.3689995,22,0.010638297535479069
1721406801.5997775,23,0.060975611209869385
1721406809.9540973,24,0.08219178020954132
1721406825.1980362,25,0.04918032884597778
1721406829.3324876,26,0.11594203114509583
1721406837.8982506,27,0.23333333432674408
1721406847.674241,28,0.36000001430511475
1721406857.3897338,29,0.40816327929496765
1721406872.7089593,30,0.54347825050354
1721406883.7475207,31,0.6222222447395325
1721406893.8288076,32,0.8333333134651184
1721406902.1674137,33,0.7209302186965942
1721406912.778655,34,0.925000011920929
1721406926.7812412,35,0.9024389982223511
1721406934.6619604,36,0.9743589758872986
1721406944.4684718,37,0.9024389982223511
1721406952.3377924,38,0.9268292784690857
1721406960.8836477,39,0.949999988079071
1721406968.9021778,40,1.0
1721406978.3839874,41,0.9268292784690857
1721406986.744763,42,0.9743589758872986
1721406994.6068876,43,0.9750000238418579
1721407002.7957416,44,0.949999988079071
1721407011.9606116,45,0.949999988079071
1721407016.5349913,46,0.949999988079071
1721407024.7535832,47,0.9743589758872986
1721407035.3936794,48,1.0
1721407044.7222335,49,1.0
1721407050.472879,50,0.9750000238418579
1721407056.6338334,51,0.1666666716337204
1721407066.1308875,52,0.23728813230991364
1721407072.8394263,53,0.38461539149284363
1721407080.5661607,54,0.5102040767669678
1721407085.3245692,55,0.45098039507865906
1721407096.5377474,56,0.7111111283302307
1721407107.372299,57,0.8536585569381714
1721407113.556094,58,0.8139534592628479
