Wall Time,Step,Value
1721828356.8545284,0,0.0
1721828358.8437963,1,0.0
1721828360.949292,2,0.0
1721828363.0517793,3,0.0
1721828365.1137712,4,0.0
1721828367.1755717,5,0.0
1721828369.2484376,6,0.0
1721828371.3052058,7,0.0
1721828373.4586391,8,0.0
1721828375.5839949,9,0.0
1721828378.1462028,10,0.0
1721828380.8930185,11,0.0
1721828383.6355221,12,0.0
1721828386.3993762,13,0.0
1721828389.1281762,14,0.0
1721828391.858536,15,0.0
1721828394.59719,16,0.0
1721828397.348507,17,0.0
1721828400.1050837,18,0.0
1721828402.8879519,19,0.0
1721828405.7503166,20,0.0
1721828408.519104,21,0.0
1721828411.2729778,22,0.0
1721828413.9999664,23,0.0
1721828416.7229295,24,0.0
1721828419.44561,25,0.0
1721828422.1907887,26,0.0
1721828424.9049497,27,0.0
1721828427.6278687,28,0.0
1721828430.5371335,29,0.0
1721828433.4211419,30,0.0
1721828436.248293,31,0.0
1721828438.9925833,32,0.0
1721828441.8355913,33,0.0
1721828444.5999806,34,0.0
1721828447.349662,35,0.0
1721828450.1142843,36,0.0
1721828452.8476148,37,0.0
1721828455.5950496,38,0.0
1721828458.3879097,39,0.0
1721828461.3805254,40,0.0
1721828464.1448345,41,0.0
1721828466.8842134,42,0.0
1721828469.6347768,43,0.0
1721828472.4132006,44,0.0
1721828475.1814144,45,0.0
1721828477.966799,46,0.0
1721828480.7377465,47,0.0
1721828483.5085118,48,0.0
1721828486.2955787,49,0.0
1721828489.2123337,50,0.0
1721828491.9968293,51,0.0
1721828494.7714443,52,0.0
1721828497.5010078,53,0.0
1721828500.2320893,54,0.0
1721828502.996255,55,0.0
1721828505.7557094,56,0.0
1721828508.5050857,57,0.0
1721828511.2693741,58,0.0
1721828514.0382588,59,0.0
1721828516.9867198,60,0.0
1721828519.7705514,61,0.0
1721828522.5536532,62,0.0
1721828525.3354206,63,0.0
1721828528.110725,64,0.0
1721828530.8852644,65,0.0
1721828533.6569471,66,0.0
1721828536.4348881,67,0.0
1721828539.1845329,68,0.0
1721828541.9591095,69,0.0
1721828544.8312514,70,0.0
1721828547.5999742,71,0.0
1721828550.3682947,72,0.0
1721828553.1093616,73,0.0
1721828555.8453019,74,0.0
1721828558.6025038,75,0.0
1721828561.345321,76,0.0
1721828564.1094694,77,0.0
1721828566.854325,78,0.0
1721828569.6024516,79,0.0
1721828572.4753032,80,0.0
1721828575.221306,81,0.0
1721828577.98127,82,0.0
1721828580.7225876,83,0.018518518656492233
1721828583.4718478,84,0.0
1721828586.206085,85,0.0
1721828588.9599485,86,0.0
1721828591.7060452,87,0.0
1721828594.4643798,88,0.0
1721828597.2060373,89,0.0
1721828600.190718,90,0.0
1721828602.9453328,91,0.0
1721828605.6958342,92,0.02500000037252903
1721828608.434778,93,0.0
1721828611.1724372,94,0.0
1721828613.9124935,95,0.0
1721828616.6248517,96,0.0
1721828619.3542635,97,0.0
1721828622.0916257,98,0.0
1721828624.8368306,99,0.0
1721828627.7086358,100,0.025641025975346565
1721828630.436481,101,0.03030303120613098
1721828633.1768353,102,0.0
1721828635.9089732,103,0.05714285746216774
1721828638.649057,104,0.0810810774564743
1721828641.3972876,105,0.06060606241226196
1721828644.1294432,106,0.20000000298023224
1721828646.8794699,107,0.1515151560306549
1721828649.642549,108,0.27272728085517883
1721828652.4483259,109,0.42424243688583374
1721828655.3517575,110,0.19354838132858276
1721828658.1484272,111,0.5333333611488342
1721828660.8885634,112,0.8387096524238586
1721828663.6359692,113,0.5882353186607361
1721828666.3595798,114,0.8064516186714172
1721828669.089163,115,0.7647058963775635
1721828671.8532305,116,0.90625
1721828674.6003976,117,0.8333333134651184
1721828677.4035747,118,0.9666666388511658
1721828680.1354272,119,0.7419354915618896
1721828683.0353684,120,0.8709677457809448
1721828685.8139942,121,0.9677419066429138
1721828688.5408442,122,0.699999988079071
1721828691.2907143,123,0.8666666746139526
1721828694.041438,124,0.8484848737716675
1721828696.7845275,125,0.9666666388511658
1721828699.5245922,126,1.0
1721828702.2920873,127,0.9666666388511658
1721828705.0468798,128,0.9666666388511658
1721828707.8696864,129,0.9666666388511658
1721828710.7625606,130,0.5483871102333069
1721828713.5524383,131,1.0
1721828716.3306005,132,1.0
1721828719.0957854,133,0.9666666388511658
1721828721.8541176,134,0.9677419066429138
1721828724.6310005,135,0.8333333134651184
1721828727.384713,136,0.8125
1721828730.2739325,137,0.9677419066429138
1721828733.0391872,138,0.8666666746139526
1721828735.8068526,139,0.8999999761581421
1721828738.7172112,140,0.9677419066429138
1721828741.5501497,141,1.0
1721828744.2753553,142,1.0
1721828746.9908104,143,1.0
1721828749.7364829,144,0.9666666388511658
1721828752.4614794,145,0.9666666388511658
1721828755.1889634,146,1.0
1721828757.9153674,147,1.0
1721828760.6570942,148,1.0
1721828763.43931,149,0.8999999761581421
1721828766.3016207,150,0.9666666388511658
1721828769.094541,151,1.0
1721828771.8340144,152,0.9666666388511658
1721828774.5515177,153,0.9666666388511658
1721828777.2679496,154,1.0
1721828779.998786,155,1.0
1721828782.7228396,156,0.8333333134651184
1721828785.4695117,157,0.9333333373069763
1721828788.227453,158,0.9354838728904724
1721828790.9800677,159,0.9354838728904724
1721828793.8661857,160,0.9032257795333862
1721828796.6375067,161,1.0
1721828799.4132752,162,1.0
1721828802.1389556,163,0.9354838728904724
1721828804.931651,164,0.9354838728904724
1721828807.688386,165,1.0
1721828810.4400356,166,1.0
1721828813.212864,167,0.9333333373069763
1721828815.9886158,168,1.0
1721828818.7615201,169,0.9666666388511658
1721828821.6226788,170,0.9666666388511658
1721828824.4134114,171,0.9677419066429138
1721828827.225181,172,0.8999999761581421
1721828830.0022519,173,0.9677419066429138
1721828832.7517598,174,0.9354838728904724
1721828835.4999332,175,0.9677419066429138
1721828838.264741,176,1.0
