Wall time,Step,Value
1716295769.0710206,0,0.0
1716295771.1438944,1,0.0
1716295773.212343,2,0.0
1716295775.2703502,3,0.0
1716295777.1647782,4,0.0
1716295779.0183005,5,0.0
1716295780.8725572,6,0.0
1716295782.7226768,7,0.0
1716295784.5339828,8,0.0
1716295786.4378812,9,0.0
1716295788.290111,10,0.0
1716295790.1483815,11,0.0
1716295791.9975638,12,0.0
1716295793.853729,13,0.0
1716295795.6938736,14,0.0
1716295797.5541344,15,0.0
1716295799.4054542,16,0.0
1716295801.2693934,17,0.0
1716295803.1239955,18,0.0
1716295804.9856014,19,0.0
1716295806.8425772,20,0.0
1716295808.7031875,21,0.0
1716295810.5611496,22,0.0
1716295812.4191265,23,0.0
1716295814.2772946,24,0.0
1716295816.1305048,25,0.0
1716295817.9856563,26,0.0
1716295819.8400025,27,0.0
1716295821.6918945,28,0.0
1716295823.5426102,29,0.0
1716295825.4008937,30,0.0
1716295827.2546246,31,0.0
1716295829.108651,32,0.0
1716295830.9615893,33,0.0
1716295832.8209653,34,0.0
1716295834.6765912,35,0.0
1716295836.5348573,36,0.0
1716295838.392713,37,0.0
1716295840.2453809,38,0.0
1716295842.0966623,39,0.0
1716295843.9547732,40,0.0
1716295845.810364,41,0.0
1716295847.6675622,42,0.0
1716295849.522964,43,0.0
1716295851.3804204,44,0.0
1716295853.2379782,45,0.0
1716295855.0961566,46,0.0
1716295856.9555807,47,0.0
1716295858.8090675,48,0.0
1716295860.6649332,49,0.0
1716295862.5220783,50,0.0
1716295864.3711877,51,0.0
1716295866.2209816,52,0.0
1716295867.992511,53,0.0
1716295869.86292,54,0.0
1716295871.7185938,55,0.0
1716295873.5744019,56,0.0
1716295875.4278872,57,0.0
1716295877.2889018,58,0.0
1716295879.1398082,59,0.0
1716295880.997111,60,0.0
1716295882.8548505,61,0.0
1716295884.7038093,62,0.0
1716295886.5602877,63,0.0
1716295888.3993354,64,0.0
1716295890.24695,65,0.0
1716295892.095912,66,0.0
1716295893.9489121,67,0.0
1716295895.8068755,68,0.0
1716295897.6677656,69,0.0
1716295899.5300016,70,0.0
1716295901.3916337,71,0.0
1716295903.2460222,72,0.0
1716295905.1061196,73,0.0
1716295906.9658997,74,0.0
1716295908.8259413,75,0.0
1716295910.6928241,76,0.0
1716295912.5673213,77,0.0
1716295914.446228,78,0.0
1716295916.318036,79,0.0
1716295918.185549,80,0.0
1716295920.0518284,81,0.0
1716295921.9142823,82,0.0
1716295923.7367373,83,0.0
1716295925.591339,84,0.0
1716295927.4632077,85,0.0
1716295929.3338373,86,0.0
1716295931.2053757,87,0.0
1716295933.0674763,88,0.0
1716295934.9325233,89,0.0
1716295936.7626772,90,0.0
1716295938.6048663,91,0.0
1716295940.4697325,92,0.0
1716295942.2922008,93,0.0
