1.000000000000000000e+00,2.029967308044433594e-02,6.740379333496093750e-02,1.033880710601806641e-01,5.600214004516601562e-03,2.384498119354248047e-01
2.000000000000000000e+00,2.518923282623291016e-01,8.373999595642089844e-02,1.014573574066162109e-01,8.965015411376953125e-03,6.956397533416748047e+00
3.000000000000000000e+00,5.402989387512207031e+00,8.053445816040039062e-02,9.269428253173828125e-02,7.889270782470703125e-03,1.019361877441406250e+01
4.000000000000000000e+00,7.574232339859008789e+00,5.644249916076660156e-02,1.079649925231933594e-01,6.676435470581054688e-03,8.191539049148559570e+00
5.000000000000000000e+00,2.598641157150268555e+00,6.667113304138183594e-02,1.099016666412353516e-01,6.239652633666992188e-03,4.697062015533447266e+00
6.000000000000000000e+00,2.454247713088989258e+00,5.540609359741210938e-02,1.071889400482177734e-01,1.119327545166015625e-02,4.743201494216918945e+00
7.000000000000000000e+00,2.126444816589355469e+00,8.556962013244628906e-02,1.034479141235351562e-01,1.049280166625976562e-02,4.818853616714477539e+00
8.000000000000000000e+00,1.649877309799194336e+00,5.618524551391601562e-02,1.114261150360107422e-01,1.045751571655273438e-02,4.908565282821655273e+00
9.000000000000000000e+00,3.973121166229248047e+00,4.551315307617187500e-02,1.134457588195800781e-01,5.441427230834960938e-03,7.625458478927612305e+00
1.000000000000000000e+01,3.603607654571533203e+00,1.040353775024414062e-01,6.859707832336425781e-02,1.110911369323730469e-02,8.170828819274902344e+00
1.100000000000000000e+01,3.369970083236694336e+00,3.037607669830322266e-01,1.080913543701171875e-01,6.543126821517944336e+00,1.243152546882629395e+01
1.200000000000000000e+01,6.275701522827148438e-02,7.408285140991210938e-02,1.111841201782226562e-01,8.728027343750000000e-03,3.161792755126953125e-01
1.300000000000000000e+01,5.744731426239013672e+00,5.073261260986328125e-02,9.551811218261718750e-02,3.305178403854370117e+00,1.046060562133789062e+01
1.400000000000000000e+01,2.898625612258911133e+00,6.917262077331542969e-02,8.639955520629882812e-02,1.588392257690429688e-02,3.131442785263061523e+00
1.500000000000000000e+01,7.893271684646606445e+00,3.895795345306396484e-01,9.697937965393066406e-02,1.066303253173828125e-02,8.517515897750854492e+00
1.600000000000000000e+01,8.377652168273925781e+00,7.813858985900878906e-02,1.039376258850097656e-01,5.125174045562744141e+00,1.375024414062500000e+01
1.700000000000000000e+01,1.046869516372680664e+00,7.478857040405273438e-02,8.308005332946777344e-02,1.055121421813964844e-02,1.281931161880493164e+00
1.800000000000000000e+01,7.438363790512084961e+00,6.482243537902832031e-02,1.020019054412841797e-01,5.984296798706054688e+00,1.366044068336486816e+01
1.900000000000000000e+01,2.410768747329711914e+00,6.095051765441894531e-02,9.506964683532714844e-02,1.139521598815917969e-02,2.639311552047729492e+00
2.000000000000000000e+01,8.527719020843505859e+00,6.927394866943359375e-02,9.753680229187011719e-02,4.620113372802734375e+00,1.337121820449829102e+01
2.100000000000000000e+01,4.251217365264892578e+00,2.900035381317138672e-01,2.126712799072265625e-01,2.801708698272705078e+00,7.611433982849121094e+00
2.200000000000000000e+01,2.156442165374755859e+00,8.186006546020507812e-02,9.890127182006835938e-02,5.571735382080078125e+00,7.970035314559936523e+00
2.300000000000000000e+01,2.290096759796142578e+00,6.338310241699218750e-02,1.110625267028808594e-01,2.361357688903808594e+00,4.894459486007690430e+00
2.400000000000000000e+01,7.350279092788696289e+00,8.004546165466308594e-02,9.075777530670166016e-01,1.336145401000976562e-02,8.404101133346557617e+00
2.500000000000000000e+01,2.882555484771728516e+00,6.663417816162109375e-02,8.865523338317871094e-02,4.525281429290771484e+00,7.625904798507690430e+00
2.600000000000000000e+01,3.530519008636474609e-01,6.385374069213867188e-02,1.002564430236816406e-01,1.343035697937011719e-02,5.908250808715820312e-01
2.700000000000000000e+01,5.205832004547119141e+00,6.747794151306152344e-02,1.035807132720947266e-01,4.929957151412963867e+00,1.037574934959411621e+01
2.800000000000000000e+01,2.497482299804687500e-01,5.502152442932128906e-02,1.059315204620361328e-01,4.942763090133666992e+00,5.437129735946655273e+00
2.900000000000000000e+01,3.455374240875244141e-01,1.174788475036621094e-01,7.998609542846679688e-02,9.791851043701171875e-03,6.333959102630615234e-01
3.000000000000000000e+01,5.075498104095458984e+00,7.515358924865722656e-02,1.073081493377685547e-01,1.561871290206909180e+00,6.878293991088867188e+00
3.100000000000000000e+01,3.534688472747802734e+00,7.833218574523925781e-02,9.744930267333984375e-02,4.846038341522216797e+00,8.618428707122802734e+00
3.200000000000000000e+01,3.650991916656494141e-01,9.262132644653320312e-02,9.807538986206054688e-02,4.910431146621704102e+00,5.533762216567993164e+00
3.300000000000000000e+01,2.542526721954345703e-01,8.225750923156738281e-02,9.901595115661621094e-02,1.317310333251953125e-02,5.217199325561523438e-01
3.400000000000000000e+01,5.123517751693725586e+00,7.259225845336914062e-02,1.063766479492187500e-01,2.310472726821899414e+00,7.682659387588500977e+00
3.500000000000000000e+01,2.715754508972167969e+00,7.250499725341796875e-02,9.916973114013671875e-02,1.051402091979980469e-02,2.976538896560668945e+00
3.600000000000000000e+01,5.138271331787109375e+00,6.581902503967285156e-02,9.685564041137695312e-02,2.451194763183593750e+00,7.825934171676635742e+00
3.700000000000000000e+01,2.693209648132324219e+00,8.820199966430664062e-02,9.920001029968261719e-02,4.163794279098510742e+00,7.105936288833618164e+00
3.800000000000000000e+01,9.412231445312500000e-01,6.479668617248535156e-02,1.015598773956298828e-01,4.931297779083251953e+00,6.114137887954711914e+00
3.900000000000000000e+01,2.168066501617431641e-01,7.952237129211425781e-02,1.021358966827392578e-01,1.459050178527832031e-02,4.858546257019042969e-01
4.000000000000000000e+01,5.014454126358032227e+00,7.966184616088867188e-02,9.446215629577636719e-02,6.437778472900390625e-03,8.479188442230224609e+00
4.100000000000000000e+01,1.809506654739379883e+00,5.626606941223144531e-02,1.209652423858642578e-01,5.351770877838134766e+00,7.415098905563354492e+00
4.200000000000000000e+01,3.701567649841308594e-02,7.123589515686035156e-02,9.746026992797851562e-02,1.385521888732910156e-02,2.898097038269042969e-01
4.300000000000000000e+01,4.912098407745361328e+00,3.654599189758300781e-02,1.006147861480712891e-01,9.474754333496093750e-03,5.122411012649536133e+00
4.400000000000000000e+01,5.134240388870239258e+00,7.019329071044921875e-02,1.186165809631347656e-01,1.738538503646850586e+00,7.122093915939331055e+00
4.500000000000000000e+01,3.348139762878417969e+00,7.165694236755371094e-02,1.087379455566406250e-01,3.057546854019165039e+00,6.653470039367675781e+00
4.600000000000000000e+01,2.033861398696899414e+00,7.725954055786132812e-02,1.008644104003906250e-01,2.156986236572265625e+00,4.440407276153564453e+00
4.700000000000000000e+01,2.986789941787719727e+00,9.793877601623535156e-02,1.076555252075195312e-01,4.297710418701171875e+00,7.558582782745361328e+00
4.800000000000000000e+01,7.441022396087646484e-01,6.237435340881347656e-02,9.730887413024902344e-02,3.948152780532836914e+00,4.929861783981323242e+00
4.900000000000000000e+01,1.170424222946166992e+00,8.248949050903320312e-02,8.929157257080078125e-02,1.168084144592285156e-02,1.423148393630981445e+00
5.000000000000000000e+01,5.136423349380493164e+00,1.072576045989990234e-01,9.636449813842773438e-02,5.264068603515625000e+00,1.067329597473144531e+01
5.100000000000000000e+01,3.639626502990722656e-02,7.134675979614257812e-02,1.065220832824707031e-01,1.381944894790649414e+00,5.158247947692871094e+00
5.200000000000000000e+01,2.759099006652832031e-02,9.257721900939941406e-02,1.167464256286621094e-01,2.786862611770629883e+00,3.108626127243041992e+00
5.300000000000000000e+01,2.573750734329223633e+00,4.846715927124023438e-02,1.200957298278808594e-01,3.931306362152099609e+00,6.748634099960327148e+00
5.400000000000000000e+01,1.355506420135498047e+00,4.216766357421875000e-02,1.176297664642333984e-01,2.613702774047851562e+00,4.224692583084106445e+00
5.500000000000000000e+01,2.596464633941650391e+00,1.023871898651123047e-01,1.153619289398193359e-01,8.711731433868408203e-01,3.770574331283569336e+00
5.600000000000000000e+01,4.289330720901489258e+00,6.188941001892089844e-02,1.168856620788574219e-01,2.029555797576904297e+00,6.590281724929809570e+00
5.700000000000000000e+01,3.061673641204833984e+00,4.874110221862792969e-02,1.199707984924316406e-01,4.251621723175048828e+00,7.577740669250488281e+00
