1.000000000000000000e+00,1.698160171508789062e-02,3.310084342956542969e-02,1.421763896942138672e-01,5.802392959594726562e-03,2.429065704345703125e-01
2.000000000000000000e+00,1.182370185852050781e-01,2.360129356384277344e-02,1.550009250640869141e-01,6.985425949096679688e-03,6.950901031494140625e+00
3.000000000000000000e+00,1.446195363998413086e+00,2.253484725952148438e-02,1.347627639770507812e-01,9.319067001342773438e-03,1.022521710395812988e+01
4.000000000000000000e+00,7.342422723770141602e+00,3.198599815368652344e-02,1.429839134216308594e-01,4.757642745971679688e-03,8.157880306243896484e+00
5.000000000000000000e+00,3.797311544418334961e+00,3.314471244812011719e-02,1.444993019104003906e-01,4.676580429077148438e-03,4.697672605514526367e+00
6.000000000000000000e+00,4.502376317977905273e+00,3.816699981689453125e-02,1.244478225708007812e-01,1.143312454223632812e-02,4.740445613861083984e+00
7.000000000000000000e+00,4.560093402862548828e+00,2.962732315063476562e-02,1.564309597015380859e-01,8.680582046508789062e-03,4.820143461227416992e+00
8.000000000000000000e+00,4.666406631469726562e+00,4.537487030029296875e-02,1.266133785247802734e-01,9.508609771728515625e-03,4.908363103866577148e+00
9.000000000000000000e+00,7.400148630142211914e+00,3.139352798461914062e-02,1.224284172058105469e-01,5.447387695312500000e-03,7.626593351364135742e+00
1.000000000000000000e+01,7.878654479980468750e+00,4.424285888671875000e-02,1.500813961029052734e-01,6.608247756958007812e-03,8.132986545562744141e+00
1.100000000000000000e+01,5.437943935394287109e+00,1.332836151123046875e-01,1.399190425872802734e-01,6.544048309326171875e+00,1.246596312522888184e+01
1.200000000000000000e+01,1.065838336944580078e-01,2.501940727233886719e-02,1.479768753051757812e-01,1.026892662048339844e-02,3.564481735229492188e-01
1.300000000000000000e+01,6.934204101562500000e+00,2.548623085021972656e-02,1.288976669311523438e-01,3.302954435348510742e+00,1.045903182029724121e+01
1.400000000000000000e+01,2.965585708618164062e+00,3.184032440185546875e-02,1.267011165618896484e-01,9.288787841796875000e-03,3.198776721954345703e+00
1.500000000000000000e+01,8.113676309585571289e+00,2.741525173187255859e-01,1.442945003509521484e-01,1.326179504394531250e-02,8.736549377441406250e+00
1.600000000000000000e+01,8.382644176483154297e+00,3.648948669433593750e-02,1.526684761047363281e-01,5.125284194946289062e+00,1.375141215324401855e+01
1.700000000000000000e+01,1.043450117111206055e+00,2.319860458374023438e-02,1.320471763610839844e-01,7.492780685424804688e-03,1.285746335983276367e+00
1.800000000000000000e+01,7.376700639724731445e+00,2.537870407104492188e-02,1.455135345458984375e-01,5.984425306320190430e+00,1.359848499298095703e+01
1.900000000000000000e+01,2.342230081558227539e+00,3.133535385131835938e-02,1.236994266510009766e-01,1.097321510314941406e-02,2.572992563247680664e+00
2.000000000000000000e+01,8.530865669250488281e+00,3.391981124877929688e-02,1.224067211151123047e-01,4.620696544647216797e+00,1.337289333343505859e+01
2.100000000000000000e+01,4.203000307083129883e+00,2.311921119689941406e-01,2.248857021331787109e-01,2.804264783859252930e+00,7.565589666366577148e+00
