Wall Time,Step,Value
1721832361.6624467,0,0.0
1721832363.7461197,1,0.0
1721832365.8325257,2,0.0
1721832367.9610615,3,0.0
1721832370.0522883,4,0.0
1721832372.1186953,5,0.0
1721832374.1858776,6,0.0
1721832376.2759514,7,0.0
1721832378.3883348,8,0.0
1721832380.61014,9,0.0
1721832383.1297908,10,0.0
1721832385.7399843,11,0.0
1721832388.4244466,12,0.0
1721832391.1160643,13,0.0
1721832393.8260484,14,0.0
1721832396.5594945,15,0.0
1721832399.3000102,16,0.0
1721832402.029984,17,0.0
1721832404.7463996,18,0.0
1721832407.6390524,19,0.0
1721832410.6465323,20,0.0
1721832413.508824,21,0.0
1721832416.3292513,22,0.0
1721832419.2051883,23,0.0
1721832422.0470295,24,0.0
1721832424.8481188,25,0.0
1721832427.6612244,26,0.0
1721832430.4993591,27,0.0
1721832433.3436677,28,0.0
1721832436.2629812,29,0.0
1721832439.2845597,30,0.0
1721832442.191405,31,0.0
1721832444.9927673,32,0.0
1721832447.8094833,33,0.0
1721832450.6254542,34,0.0
1721832453.4994264,35,0.0
1721832456.348428,36,0.0
1721832459.182822,37,0.0
1721832462.0858083,38,0.0
1721832465.0748472,39,0.0
1721832468.1720974,40,0.0
1721832471.1446052,41,0.0
1721832474.1010334,42,0.0
1721832477.077547,43,0.0
1721832480.035673,44,0.0
1721832482.9867096,45,0.0
1721832486.0302706,46,0.0
1721832489.1166654,47,0.0
1721832492.1813333,48,0.0
1721832495.2292721,49,0.0
1721832498.3389122,50,0.0
1721832501.3095388,51,0.0
1721832504.2734907,52,0.0
1721832507.380385,53,0.0
1721832510.4298813,54,0.0
1721832513.3770964,55,0.0
1721832516.3252494,56,0.0
1721832519.2895215,57,0.0
1721832522.3193774,58,0.0
1721832525.3252974,59,0.0
1721832528.4148395,60,0.0
1721832531.394965,61,0.0
1721832534.423575,62,0.0
1721832537.4324048,63,0.0
1721832540.4629552,64,0.0
1721832543.4549587,65,0.0
1721832546.4307046,66,0.0
1721832549.4356108,67,0.009803921915590763
1721832552.5088992,68,0.0
1721832555.6818728,69,0.02500000037252903
1721832558.9483867,70,0.013333333656191826
1721832561.9477632,71,0.08474576473236084
1721832565.040569,72,0.06666667014360428
1721832568.1098018,73,0.13636364042758942
1721832571.1514182,74,0.19607843458652496
1721832574.2030456,75,0.22727273404598236
1721832577.3849614,76,0.5476190447807312
1721832580.4913146,77,0.5121951103210449
1721832583.5090845,78,0.5
1721832586.5632334,79,0.6666666865348816
1721832589.6312227,80,0.6216216087341309
1721832592.6933813,81,0.7837837934494019
1721832595.6881182,82,0.7714285850524902
1721832598.7391534,83,0.8857142925262451
1721832601.788887,84,0.8421052694320679
1721832604.8800912,85,0.8857142925262451
1721832607.9340456,86,0.8857142925262451
1721832611.1127903,87,0.7567567825317383
1721832614.3075113,88,0.8571428656578064
1721832617.467228,89,1.0
1721832620.5483906,90,0.9117646813392639
1721832623.5308733,91,0.970588207244873
1721832626.4943428,92,1.0
1721832629.4913824,93,0.9428571462631226
1721832632.4613917,94,0.970588207244873
1721832635.411164,95,0.9411764740943909
1721832638.390614,96,0.9142857193946838
1721832641.4333415,97,0.8648648858070374
1721832644.6152859,98,1.0
1721832647.6516562,99,0.9428571462631226
1721832650.6872506,100,0.9411764740943909
1721832653.614447,101,0.9411764740943909
1721832656.5732942,102,0.9142857193946838
1721832659.534189,103,0.970588207244873
1721832662.5189817,104,0.9714285731315613
1721832665.449375,105,0.8823529481887817
1721832668.3963137,106,0.8823529481887817
1721832671.4691632,107,0.9714285731315613
1721832674.4052157,108,0.970588207244873
1721832677.5225194,109,1.0
1721832680.6012585,110,1.0
1721832683.6576304,111,0.800000011920929
1721832686.7298734,112,0.970588207244873
1721832689.7918272,113,0.970588207244873
1721832692.8576713,114,1.0
1721832695.4890804,115,1.0
1721832698.602627,116,1.0
1721832701.8261623,117,1.0
1721832705.0280225,118,1.0
1721832708.2669632,119,1.0
1721832711.4514246,120,1.0
1721832714.6194353,121,1.0
1721832717.8195918,122,1.0
1721832720.868821,123,1.0
1721832723.8958309,124,1.0
1721832726.9704862,125,1.0
1721832730.0607088,126,1.0
1721832733.1483223,127,0.2884615361690521
1721832736.2571657,128,0.837837815284729
1721832739.4389107,129,0.9142857193946838
1721832742.7366405,130,0.5675675868988037
1721832745.8497932,131,0.7837837934494019
1721832748.9455736,132,0.9428571462631226
1721832752.0711386,133,0.9428571462631226
1721832755.2844722,134,1.0
1721832758.5201654,135,0.9428571462631226
1721832761.6626186,136,0.9428571462631226
1721832764.8508618,137,0.9428571462631226
1721832768.0228577,138,1.0
1721832771.2280438,139,0.9714285731315613
1721832774.3233955,140,0.9166666865348816
1721832777.472614,141,0.9428571462631226
1721832780.5992758,142,1.0
1721832783.7327693,143,1.0
1721832786.9473705,144,0.9714285731315613
1721832790.056312,145,1.0
1721832793.134364,146,1.0
1721832796.2794025,147,1.0
1721832799.5332782,148,1.0
1721832802.6139927,149,1.0
1721832805.747252,150,0.9142857193946838
1721832808.8398957,151,1.0
1721832811.9668438,152,0.5581395626068115
1721832815.0457797,153,0.9444444179534912
1721832818.2439156,154,1.0
1721832821.3911796,155,1.0
1721832824.5025053,156,1.0
1721832827.6119683,157,1.0
1721832830.8080683,158,1.0
1721832833.9723291,159,1.0
1721832837.1893811,160,1.0
1721832840.322143,161,1.0
1721832843.462815,162,1.0
1721832846.626002,163,0.970588207244873
1721832849.7466762,164,1.0
1721832852.8343146,165,0.8529411554336548
1721832855.9272504,166,0.9142857193946838
1721832859.0273979,167,0.970588207244873
1721832862.17237,168,0.9714285731315613
1721832865.268579,169,1.0
1721832868.3443823,170,1.0
1721832871.485345,171,0.9714285731315613
1721832874.589484,172,1.0
1721832877.7456944,173,1.0
1721832880.8789015,174,0.9411764740943909
1721832883.9507706,175,0.9117646813392639
1721832887.0081208,176,0.970588207244873
1721832890.088019,177,0.9411764740943909
1721832893.3161354,178,0.9142857193946838
1721832896.4644833,179,0.9714285731315613
1721832899.6085007,180,0.970588207244873
1721832902.687136,181,1.0
1721832905.7976966,182,1.0
1721832908.9262705,183,0.970588207244873
1721832912.078298,184,1.0
1721832915.3273983,185,0.970588207244873
1721832918.4917789,186,1.0
1721832921.6115303,187,0.970588207244873
1721832924.8399146,188,1.0
1721832927.9662983,189,0.970588207244873
1721832931.0558014,190,1.0
1721832934.1286438,191,0.9714285731315613
1721832937.2718263,192,1.0
1721832940.3774195,193,1.0
1721832943.4208503,194,1.0
1721832946.462455,195,1.0
1721832949.4803643,196,1.0
1721832952.5422375,197,1.0
1721832955.6002197,198,1.0
1721832957.6425824,199,1.0
