Wall Time,Step,Value
1721783128.813977,0,0.0
1721783130.8863597,1,0.0
1721783132.9476602,2,0.0
1721783135.0543113,3,0.0
1721783137.1556282,4,0.0
1721783139.2328947,5,0.0
1721783141.2890549,6,0.0
1721783143.3455582,7,0.0
1721783145.4983242,8,0.0
1721783147.6274757,9,0.0
1721783150.087375,10,0.0
1721783152.6318333,11,0.0
1721783155.177379,12,0.0
1721783157.725603,13,0.0
1721783160.2868996,14,0.0
1721783162.8454661,15,0.0
1721783165.4014032,16,0.0
1721783167.950471,17,0.0
1721783170.5538034,18,0.0
1721783173.127421,19,0.0
1721783175.7572398,20,0.0
1721783178.3232088,21,0.0
1721783180.8844924,22,0.0
1721783183.4454663,23,0.0
1721783185.9299986,24,0.0
1721783188.6012151,25,0.0
1721783191.1400142,26,0.0
1721783193.6904097,27,0.0
1721783196.2963643,28,0.0
1721783198.9139304,29,0.0
1721783201.6209514,30,0.0
1721783204.2617357,31,0.0
1721783206.9044514,32,0.0181818176060915
1721783209.5412803,33,0.01785714365541935
1721783212.173515,34,0.03999999910593033
1721783214.8291056,35,0.018518518656492233
1721783217.482194,36,0.08695652335882187
1721783220.1265185,37,0.125
1721783222.8043225,38,0.15555556118488312
1721783225.492866,39,0.2926829159259796
1721783228.3411853,40,0.529411792755127
1721783231.0491874,41,0.6363636255264282
1721783233.7596028,42,0.774193525314331
1721783236.4562845,43,0.8125
1721783239.1430645,44,0.7419354915618896
1721783241.8308089,45,0.8999999761581421
1721783244.5273743,46,0.8387096524238586
1721783247.2181113,47,0.9333333373069763
1721783249.9819047,48,0.8064516186714172
1721783252.731192,49,0.8333333134651184
1721783255.4766152,50,0.9032257795333862
1721783258.1304438,51,0.75
1721783260.7944865,52,0.8484848737716675
1721783263.5092218,53,0.8999999761581421
1721783266.1706672,54,0.9677419066429138
1721783268.8290052,55,0.9333333373069763
1721783271.4819255,56,0.9375
1721783274.1620429,57,1.0
1721783276.8423772,58,0.9677419066429138
