1.000000000000000000e+00,2.345800399780273438e-03,6.340503692626953125e-03,3.783941268920898438e-03,2.339601516723632812e-03,2.593302726745605469e-02
2.000000000000000000e+00,7.899665832519531250e-02,6.147861480712890625e-03,4.577398300170898438e-03,2.983570098876953125e-03,1.756271839141845703e+00
3.000000000000000000e+00,1.258246898651123047e-01,5.314588546752929688e-03,3.143310546875000000e-03,2.285718917846679688e-03,1.117150783538818359e+00
4.000000000000000000e+00,1.617674827575683594e-01,5.468606948852539062e-03,4.487514495849609375e-03,2.080917358398437500e-03,1.104629278182983398e+00
5.000000000000000000e+00,1.906857490539550781e-01,5.087852478027343750e-03,4.933595657348632812e-03,1.739501953125000000e-03,1.101377248764038086e+00
6.000000000000000000e+00,2.250883579254150391e-01,4.392623901367187500e-03,5.825996398925781250e-03,3.313779830932617188e-03,1.115387678146362305e+00
7.000000000000000000e+00,2.751407623291015625e-01,5.331993103027343750e-03,3.250598907470703125e-03,2.661466598510742188e-03,1.126337051391601562e+00
8.000000000000000000e+00,3.166167736053466797e-01,5.520820617675781250e-03,4.055261611938476562e-03,3.206968307495117188e-03,1.114524364471435547e+00
9.000000000000000000e+00,4.001579284667968750e-01,5.990743637084960938e-03,3.185749053955078125e-03,2.562999725341796875e-03,1.135986089706420898e+00
1.000000000000000000e+01,4.827244281768798828e-01,4.510402679443359375e-03,3.297090530395507812e-03,1.790285110473632812e-03,1.130113840103149414e+00
1.100000000000000000e+01,5.566909313201904297e-01,4.926443099975585938e-03,6.398677825927734375e-03,3.370285034179687500e-03,1.591985702514648438e+00
1.200000000000000000e+01,6.878843307495117188e-01,4.925489425659179688e-03,5.793809890747070312e-03,2.629995346069335938e-03,7.083287239074707031e-01
1.300000000000000000e+01,5.586457252502441406e-01,5.286455154418945312e-03,3.802537918090820312e-03,3.091573715209960938e-03,9.002194404602050781e-01
1.400000000000000000e+01,4.434695243835449219e-01,5.710124969482421875e-03,3.292083740234375000e-03,2.414941787719726562e-03,9.193794727325439453e-01
1.500000000000000000e+01,3.326182365417480469e-01,4.265785217285156250e-03,3.437519073486328125e-03,3.064155578613281250e-03,9.147846698760986328e-01
1.600000000000000000e+01,2.289762496948242188e-01,5.636930465698242188e-03,3.394842147827148438e-03,3.763675689697265625e-03,9.328505992889404297e-01
1.700000000000000000e+01,1.346516609191894531e-01,7.127761840820312500e-03,3.281593322753906250e-03,2.702713012695312500e-03,9.400022029876708984e-01
1.800000000000000000e+01,4.889965057373046875e-02,6.026268005371093750e-03,4.831075668334960938e-03,2.848863601684570312e-03,9.386160373687744141e-01
1.900000000000000000e+01,2.212047576904296875e-03,7.035732269287109375e-03,3.324270248413085938e-03,2.509832382202148438e-03,9.636247158050537109e-01
2.000000000000000000e+01,2.330541610717773438e-03,7.136583328247070312e-03,3.180742263793945312e-03,2.074480056762695312e-03,1.008598566055297852e+00
2.100000000000000000e+01,2.353668212890625000e-03,5.070924758911132812e-03,3.831863403320312500e-03,3.301620483398437500e-03,9.958152770996093750e-01
2.200000000000000000e+01,2.701997756958007812e-03,6.656885147094726562e-03,4.415750503540039062e-03,2.725839614868164062e-03,1.027414321899414062e+00
2.300000000000000000e+01,3.019571304321289062e-03,3.920555114746093750e-03,3.654956817626953125e-03,2.887010574340820312e-03,1.005471467971801758e+00
2.400000000000000000e+01,3.009557723999023438e-03,4.346609115600585938e-03,3.422975540161132812e-03,2.965450286865234375e-03,1.022131204605102539e+00
2.500000000000000000e+01,3.032207489013671875e-03,5.264282226562500000e-03,2.815961837768554688e-03,4.218578338623046875e-03,1.019141197204589844e+00
2.600000000000000000e+01,2.995014190673828125e-03,4.033327102661132812e-03,4.531383514404296875e-03,2.991199493408203125e-03,1.004659652709960938e+00
2.700000000000000000e+01,3.239393234252929688e-03,4.362344741821289062e-03,4.270076751708984375e-03,3.452062606811523438e-03,9.982764720916748047e-01
2.800000000000000000e+01,2.338886260986328125e-03,4.887104034423828125e-03,3.513574600219726562e-03,1.911163330078125000e-03,1.019858598709106445e+00
2.900000000000000000e+01,2.642393112182617188e-03,6.222009658813476562e-03,4.167795181274414062e-03,2.215385437011718750e-03,1.018059730529785156e+00
3.000000000000000000e+01,2.096414566040039062e-03,4.833221435546875000e-03,6.030797958374023438e-03,1.903295516967773438e-03,1.006735324859619141e+00
3.100000000000000000e+01,3.028154373168945312e-03,4.704475402832031250e-03,6.007194519042968750e-03,4.911661148071289062e-03,2.019360303878784180e+00
