Wall Time,Step,Value
1721049771.0330534,0,0.0
1721049773.0186057,1,0.0
1721049774.916537,2,0.0
1721049782.112368,3,0.0
1721049791.141619,4,0.0
1721049798.4337578,5,0.0
1721049804.4720235,6,0.0
1721049808.1292863,7,0.0
1721049816.1970043,8,0.0
1721049825.4143035,9,0.0
1721049833.4486198,10,0.0
1721049842.056828,11,0.0
1721049849.237648,12,0.0
1721049855.3675873,13,0.0
1721049862.819943,14,0.0
1721049870.4393096,15,0.0
1721049880.0257976,16,0.0
1721049889.6861181,17,0.0
1721049899.628136,18,0.0
1721049903.327063,19,0.0
1721049912.3497467,20,0.0
1721049921.6312425,21,0.0
1721049925.7827513,22,0.0
1721049934.093232,23,0.0
1721049943.3410618,24,0.0
1721049948.0407388,25,0.0
1721049954.5264924,26,0.0
1721049964.1887903,27,0.0
1721049972.2385805,28,0.0
1721049976.0549035,29,0.0
1721049983.6369479,30,0.0
1721049991.7626598,31,0.0
1721050002.072854,32,0.0
1721050006.3403084,33,0.0
1721050013.5010986,34,0.0
1721050021.6255133,35,0.0
1721050025.2692947,36,0.0
1721050033.6161897,37,0.0
1721050038.3050861,38,0.0
1721050047.1838186,39,0.0
1721050052.6975327,40,0.0
1721050060.8421962,41,0.0
1721050069.4470596,42,0.0
1721050079.1780121,43,0.0
1721050084.9338214,44,0.0
1721050092.9780664,45,0.0
1721050103.3281002,46,0.0
1721050112.3489506,47,0.0
1721050120.1038644,48,0.0
1721050125.8914273,49,0.0
1721050135.4087946,50,0.0
1721050144.7983143,51,0.0
1721050147.4180617,52,0.0
1721050157.036301,53,0.0
1721050167.0753863,54,0.0
1721050174.8184507,55,0.0
1721050184.316228,56,0.0
1721050189.7352486,57,0.0
1721050201.3391826,58,0.0
1721050211.3985572,59,0.0
1721050220.9303315,60,0.0
1721050227.709356,61,0.0
1721050236.9265342,62,0.0
1721050247.6894855,63,0.0
1721050258.032272,64,0.0
1721050262.003807,65,0.0
1721050271.6294951,66,0.0
1721050282.4368112,67,0.0
1721050291.7360926,68,0.0
1721050296.6458054,69,0.0
1721050306.5620592,70,0.0
1721050316.1508858,71,0.0
1721050325.5844846,72,0.0181818176060915
1721050334.4104905,73,0.0181818176060915
1721050344.747292,74,0.043478261679410934
1721050352.6587918,75,0.08163265138864517
1721050360.1369452,76,0.1111111119389534
1721050366.8720117,77,0.1794871836900711
1721050375.9250963,78,0.3333333432674408
1721050379.6229386,79,0.4545454680919647
1721050389.3051317,80,0.25
1721050396.6521227,81,0.2571428716182709
1721050403.5618117,82,0.3333333432674408
1721050414.3698719,83,0.5333333611488342
1721050425.308064,84,0.625
1721050429.373882,85,0.65625
1721050440.8538153,86,0.7878788113594055
1721050449.3485415,87,0.8064516186714172
1721050459.0122209,88,0.875
1721050470.1768513,89,0.9666666388511658
1721050479.001022,90,0.8666666746139526
1721050484.5142813,91,0.8709677457809448
1721050495.7031822,92,0.8709677457809448
1721050505.5038235,93,0.9666666388511658
1721050517.3746674,94,0.9333333373069763
1721050527.7665617,95,1.0
1721050537.7363646,96,1.0
1721050549.2603767,97,0.90625
1721050559.8147361,98,0.8064516186714172
1721050563.2780128,99,0.8709677457809448
1721050573.467338,100,0.9354838728904724
1721050583.9631581,101,0.9333333373069763
1721050597.1755126,102,0.9333333373069763
1721050602.3531983,103,0.8999999761581421
1721050613.50737,104,0.8709677457809448
1721050622.8898575,105,0.9354838728904724
1721050632.3140655,106,0.8999999761581421
1721050641.7632048,107,0.9666666388511658
1721050650.9289994,108,0.875
1721050659.0918932,109,1.0
1721050668.0460944,110,0.9666666388511658
1721050676.0367432,111,1.0
1721050686.5930195,112,1.0
1721050695.5197825,113,1.0
1721050705.0101435,114,1.0
1721050713.212048,115,1.0
1721050722.0433846,116,0.9354838728904724
1721050728.519049,117,1.0
1721050738.7356114,118,0.9666666388511658
1721050747.5483978,119,0.9354838728904724
1721050758.506912,120,0.8387096524238586
1721050763.6077092,121,1.0
1721050771.4970431,122,1.0
1721050780.1499672,123,0.9032257795333862
1721050789.578751,124,1.0
1721050799.1322494,125,1.0
1721050808.6367784,126,1.0
1721050817.1400833,127,1.0
1721050826.3450284,128,0.9032257795333862
1721050836.7982285,129,1.0
1721050845.387017,130,0.9032257795333862
1721050853.7721977,131,0.9666666388511658
1721050863.7527754,132,1.0
1721050873.9069316,133,1.0
1721050884.2299938,134,1.0
1721050890.96378,135,0.9666666388511658
1721050902.099421,136,0.8529411554336548
1721050910.285107,137,0.9666666388511658
1721050919.3871293,138,1.0
1721050928.0828204,139,0.9677419066429138
1721050936.8863304,140,0.9677419066429138
1721050948.3196337,141,1.0
1721050958.2430096,142,1.0
1721050965.9665663,143,1.0
1721050973.1771958,144,0.9333333373069763
1721050983.1394203,145,1.0
1721050992.1895514,146,1.0
1721050998.8497574,147,1.0
1721051008.2342658,148,1.0
1721051019.3885534,149,1.0
1721051029.1088068,150,0.9666666388511658
1721051036.5443802,151,1.0
1721051046.3361013,152,0.3888888955116272
1721051057.510449,153,0.9333333373069763
1721051067.5533328,154,1.0
1721051078.8171322,155,1.0
1721051082.3127532,156,1.0
1721051094.0304537,157,1.0
1721051104.5588686,158,0.9666666388511658
1721051113.416757,159,1.0
1721051121.6750813,160,0.84375
1721051128.1977124,161,0.9666666388511658
1721051138.0656102,162,0.9354838728904724
1721051140.8949184,163,1.0
1721051150.462112,164,1.0
1721051159.2721527,165,1.0
1721051167.983704,166,1.0
1721051176.5991535,167,1.0
1721051185.1142035,168,1.0
1721051196.2370331,169,1.0
1721051201.0526984,170,1.0
1721051209.6453955,171,0.9666666388511658
1721051220.0868692,172,1.0
1721051230.0547812,173,1.0
1721051238.7526686,174,1.0
1721051247.973139,175,1.0
1721051255.2722027,176,1.0
1721051267.3106444,177,1.0
1721051278.0469496,178,1.0
1721051285.91538,179,1.0
1721051290.9856803,180,1.0
