Wall Time,Step,Value
1721818450.9146075,0,0.0
1721818453.1368618,1,0.0
1721818455.4003377,2,0.0
1721818457.6143541,3,0.0
1721818459.8271801,4,0.0
1721818462.009684,5,0.0
1721818464.1003575,6,0.0
1721818466.1583622,7,0.0
1721818468.2311308,8,0.0
1721818470.3474958,9,0.0
1721818472.8948324,10,0.0
1721818475.4861062,11,0.0
1721818478.0385342,12,0.0
1721818480.6164927,13,0.0
1721818483.1592028,14,0.0
1721818485.726966,15,0.0
1721818488.2901034,16,0.0
1721818490.8461516,17,0.0
1721818493.4253788,18,0.0
1721818496.0136158,19,0.0
1721818498.6610138,20,0.0
1721818501.2396562,21,0.0
1721818503.8082812,22,0.0
1721818506.357029,23,0.0
1721818508.9068408,24,0.0
1721818511.30136,25,0.0
1721818514.0236504,26,0.0
1721818516.7485883,27,0.0
1721818519.4648645,28,0.0
1721818522.117288,29,0.0
1721818524.8060782,30,0.010869565419852734
1721818527.4073985,31,0.0625
1721818529.9901688,32,0.0555555559694767
1721818532.571352,33,0.03703703731298447
1721818535.1288652,34,0.2800000011920929
1721818537.6981769,35,0.2916666567325592
1721818540.284,36,0.30434781312942505
1721818542.879496,37,0.4318181872367859
1721818545.487593,38,0.4893617033958435
1721818548.068474,39,0.761904776096344
1721818550.7158928,40,0.875
1721818553.2919576,41,0.6829268336296082
1721818555.8880527,42,0.8536585569381714
1721818558.482561,43,0.9268292784690857
1721818561.051549,44,0.8333333134651184
1721818563.6175857,45,0.925000011920929
1721818566.2146635,46,0.949999988079071
1721818568.822109,47,0.9743589758872986
1721818571.4085574,48,0.9743589758872986
1721818574.0454872,49,0.925000011920929
1721818576.6970618,50,0.9750000238418579
1721818579.2403634,51,1.0
1721818581.8302047,52,0.800000011920929
1721818584.4425912,53,0.925000011920929
1721818587.0529604,54,0.9743589758872986
1721818589.630678,55,0.949999988079071
1721818592.218667,56,0.9487179517745972
1721818594.848202,57,0.9750000238418579
1721818597.437618,58,1.0
1721818600.0396695,59,1.0
1721818602.7260222,60,1.0
1721818605.4387226,61,0.9743589758872986
1721818608.1403396,62,0.9487179517745972
1721818610.8576875,63,1.0
1721818613.5640962,64,0.9750000238418579
1721818616.2541213,65,1.0
1721818618.990674,66,0.9743589758872986
1721818621.7097216,67,0.9750000238418579
1721818624.4309547,68,0.9743589758872986
1721818627.2222452,69,0.9512194991111755
1721818629.9164686,70,1.0
1721818632.5966203,71,0.949999988079071
1721818635.3200226,72,1.0
1721818638.0600483,73,1.0
1721818640.838247,74,1.0
1721818643.5518563,75,0.9743589758872986
1721818646.2303607,76,0.9743589758872986
1721818648.924092,77,1.0
