1.000000000000000000e+00,2.182102203369140625e-02,2.600049972534179688e-02,1.328501701354980469e-01,7.658004760742187500e-03,2.411715984344482422e-01
2.000000000000000000e+00,4.948616027832031250e-02,1.366901397705078125e-02,1.617238521575927734e-01,2.179622650146484375e-03,6.951749801635742188e+00
3.000000000000000000e+00,9.153962135314941406e-02,3.124618530273437500e-02,1.367833614349365234e-01,6.555795669555664062e-03,1.022517514228820801e+01
4.000000000000000000e+00,1.948201417922973633e+00,2.954387664794921875e-02,1.434488296508789062e-01,4.933834075927734375e-03,8.170727968215942383e+00
5.000000000000000000e+00,8.861575126647949219e-01,2.840137481689453125e-02,1.389737129211425781e-01,7.153511047363281250e-03,4.695743083953857422e+00
6.000000000000000000e+00,1.934847116470336914e+00,1.959347724914550781e-02,1.262373924255371094e-01,1.016283035278320312e-02,4.754906177520751953e+00
7.000000000000000000e+00,1.768223762512207031e+00,1.409626007080078125e-02,1.668703556060791016e-01,4.214286804199218750e-03,4.821531534194946289e+00
8.000000000000000000e+00,1.942114591598510742e+00,3.760218620300292969e-02,1.320943832397460938e-01,3.794670104980468750e-03,4.905548810958862305e+00
9.000000000000000000e+00,5.075934410095214844e+00,3.748250007629394531e-02,1.279637813568115234e-01,7.813692092895507812e-03,7.637136459350585938e+00
1.000000000000000000e+01,6.592351436614990234e+00,1.779055595397949219e-02,1.533846855163574219e-01,2.919673919677734375e-03,8.133748054504394531e+00
1.100000000000000000e+01,5.401485443115234375e+00,2.614519596099853516e-01,1.498453617095947266e-01,6.543625116348266602e+00,1.243207287788391113e+01
1.200000000000000000e+01,7.970952987670898438e-02,2.025246620178222656e-02,1.466953754425048828e-01,7.277488708496093750e-03,3.367457389831542969e-01
1.300000000000000000e+01,6.972459316253662109e+00,3.022170066833496094e-02,1.290690898895263672e-01,3.299087285995483398e+00,1.050145173072814941e+01
1.400000000000000000e+01,2.976311683654785156e+00,2.004528045654296875e-02,1.387612819671630859e-01,5.445480346679687500e-03,3.207755327224731445e+00
1.500000000000000000e+01,8.739243984222412109e+00,2.718725204467773438e-01,1.457273960113525391e-01,6.825208663940429688e-03,9.361072301864624023e+00
1.600000000000000000e+01,8.386699438095092773e+00,1.590728759765625000e-02,1.554923057556152344e-01,5.118606567382812500e+00,1.375296449661254883e+01
1.700000000000000000e+01,1.040769100189208984e+00,2.777004241943359375e-02,1.385226249694824219e-01,4.753828048706054688e-03,1.280459165573120117e+00
1.800000000000000000e+01,7.428565979003906250e+00,2.815485000610351562e-02,1.553955078125000000e-01,5.978298187255859375e+00,1.365969729423522949e+01
1.900000000000000000e+01,2.414096117019653320e+00,1.537299156188964844e-02,1.328279972076416016e-01,7.320404052734375000e-03,2.636116981506347656e+00
2.000000000000000000e+01,8.537482738494873047e+00,2.115678787231445312e-02,1.292905807495117188e-01,4.613084077835083008e+00,1.337809634208679199e+01
2.100000000000000000e+01,4.248394012451171875e+00,1.212422847747802734e-01,1.150758266448974609e-01,2.236120462417602539e+00,7.606208324432373047e+00
2.200000000000000000e+01,2.235975503921508789e+00,1.831483840942382812e-02,1.532120704650878906e-01,5.569534778594970703e+00,8.043271541595458984e+00
2.300000000000000000e+01,2.296201467514038086e+00,1.578235626220703125e-02,1.441564559936523438e-01,2.356206417083740234e+00,4.893938302993774414e+00
2.400000000000000000e+01,7.349001169204711914e+00,2.290725708007812500e-02,9.579792022705078125e-01,7.663011550903320312e-03,8.406870603561401367e+00
2.500000000000000000e+01,2.880434751510620117e+00,2.966690063476562500e-02,1.283781528472900391e-01,4.517799854278564453e+00,7.628018856048583984e+00
